,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
1146,tt3879074,Total Frat Movie,Total Frat Movie,2016,2016-09-23,Comedy,93,USA,English,Warren P. Sonoda,"Stephen Fromkin, Sacha Pavlovic",Emerge Entertainment,"Justin Deeley, Jamie Johnston, Steven Yaffee, Alex House, Jason R. Stroud, Jacob Raymond, Corey Gorewicz, Rachelle Van Dijk, Omar Habib, Ann Pirvu, Rebecca Dalton, Tom Green, Ryan O'Callaghan, Nick Bateman, David Wontner","Three years after getting his fraternity revoked, Charlie and the remaining brothers must throw the greatest rush event to recruit a new pledge class and reinstate their frat.",4.3,766,,,,,12.0,
1147,tt0043643,Il suo tipo di donna,His Kind of Woman,1951,1952-01-10,"Action, Crime, Film-Noir",120,USA,"English, Spanish, Italian","John Farrow, Richard Fleischer","Frank Fenton, Jack Leonard",RKO Radio Pictures,"Robert Mitchum, Jane Russell, Vincent Price, Tim Holt, Charles McGraw, Marjorie Reynolds, Raymond Burr, Leslie Banning, Jim Backus, Philip Van Zandt, John Mylong, Carleton G. Young","A deported gangster's plan to re-enter the USA involves skulduggery at a Mexican resort, and gambler Dan Milner is caught in the middle.",7.1,3791,$ 850000,,,,77.0,30.0
1148,tt0078806,Terrore in cima alle scale,The Attic,1980,1980-10-01,"Drama, Horror, Thriller",101,USA,English,"George Edwards, Gary Graver","Tony Crechales, George Edwards",Forum Productions,"Carrie Snodgress, Ray Milland, Ruth Cox, Rosemary Murphy, Frances Bay, Fern Barry, Marjorie Eaton, Dick Welsbacher, Joyce Cavarozzi, Michael LeRoy Rhodes, Ron Luce, Phil Speary, Patrick Brennan, Mark Andrews, Terry Troutt",A librarian devotes her life to caring for her wheelchair-bound tyrannical father after being stood up at the altar. She fantasizes about causing deaths of the men who most wronged her and ...,5.7,621,,,,,20.0,15.0
1149,tt0028677,California Straight Ahead!,California Straight Ahead!,1937,1937-04-16,"Action, Drama, Romance",67,USA,English,Arthur Lubin,"Herman Boxer, Scott Darling",Universal Pictures,"John Wayne, Louise Latimer, Robert McWade, Theodore von Eltz, Tully Marshall, Emerson Treacy, Harry Allen, LeRoy Mason, Grace Goodall, Olaf Hytten, Monte Vandergrift, Lorin Raker",Former school bus driver Biff Smith manages a trucking company which has its fleet pitted against a freight train in a race to deliver aviation parts to the Pacific coast.,6.2,109,,,,,5.0,2.0
1150,tt0106673,Dave - Presidente per un giorno,Dave,1993,1993-05-07,"Comedy, Romance",110,USA,"English, Spanish",Ivan Reitman,Gary Ross,Warner Bros.,"Kevin Kline, Sigourney Weaver, Frank Langella, Kevin Dunn, Ving Rhames, Ben Kingsley, Charles Grodin, Faith Prince, Laura Linney, Bonnie Hunt, Parley Baer, Stefan Gierasch, Anna Deavere Smith, Charles Hallahan, Tom Dugan","To avoid a potentially explosive scandal when the U.S. President goes into a coma, an affable temp agency owner with an uncanny resemblance is put in his place.",6.8,48156,$ 28000000,$ 63270710,$ 63270710,76.0,146.0,55.0
1151,tt0161100,The Wood,The Wood,1999,1999-07-16,"Comedy, Drama, Romance",106,USA,English,Rick Famuyiwa,"Rick Famuyiwa, Todd Boyd",Bona Fide Productions,"Elayn J. Taylor, Omar Epps, Richard T. Jones, Sean Nelson, Duane Finley, Trent Cameron, Malinda Williams, Patricia Belcher, Taye Diggs, Tamala Jones, De'aundre Bonds, Cynthia Martells, Wyking Jones, Geoffrey Blackshire, Jascha Washington","While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends.",7.0,8240,$ 6000000,$ 25059640,$ 25059640,52.0,48.0,20.0
1152,tt0098724,"Sesso, bugie e videotape","Sex, Lies, and Videotape",1989,1989-09-22,Drama,100,USA,English,Steven Soderbergh,Steven Soderbergh,Outlaw Productions (I),"James Spader, Andie MacDowell, Peter Gallagher, Laura San Giacomo, Ron Vawter, Steven Brill, Alexandra Root, Earl T. Taylor, David Foil",A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,7.2,48890,$ 1200000,$ 24741667,$ 24741667,86.0,119.0,72.0
1153,tt0057293,Te la senti stasera?,"Mary, Mary",1963,1964-04-03,Comedy,126,USA,English,Mervyn LeRoy,"Jean Kerr, Richard L. Breen",Mervyn LeRoy Productions Inc.,"Debbie Reynolds, Barry Nelson, Diane McBain, Hiram Sherman, Michael Rennie",Nine months after they split up Bob and Mary meet at his New York apartment to sort out some tax matters. He's getting married to healthy-eating Tiffany as soon as the divorce becomes final...,6.2,326,,,,,16.0,2.0
1154,tt0325730,Lethal Force,Lethal Force,2001,2002-07-07,Action,70,USA,English,Alvin Ecarma,Alvin Ecarma,Divergent Thinking Productions,"Frank Prather, Patricia Dugueye, Cash Flagg Jr., Andrew Hewitt, J. Patrick Collins Jr., Allison Jacobson, Ron Lincoln, Lori Boyd, Judy W. Chen, Jen Dunkelberger, Donald Vick, Demetrius Parker, Cris Dinwiddie, Mikal Wellon, Duane Rouch","After his wife is murdered and his son kidnapped, a gangster is forced to betray his best friend who is also a deadly killer, in this raucous, off-the-wall satire that is to action films ...",6.2,152,,,,,7.0,76.0
1155,tt0079875,La seduzione del potere,The Seduction of Joe Tynan,1979,1979-08-17,Drama,108,USA,English,Jerry Schatzberg,Alan Alda,Universal Pictures,"Alan Alda, Barbara Harris, Meryl Streep, Rip Torn, Melvyn Douglas, Charles Kimbrough, Carrie Nye, Michael Higgins, Blanche Baker, Maureen Anderman, Chris Arnold, John Badila, Robert Christian, Maurice Copeland, Lu Elrod","Respected liberal Senator Joe Tynan is asked to lead the opposition to a Supreme Court appointment. It means losing an old friend and fudging principles to make the necessary deals, as well...",6.0,1511,,$ 19595168,$ 19595168,,15.0,18.0
1156,tt1867080,The Innocent,The Innocent,2011,2015-06-23,"Drama, Thriller",90,USA,English,Jason Hawkins,Jason Hawkins,Gravestone Entertainment,"Adrienne King, Daren Ackerman, Alexander Fraser, Alicia Rose, Dara Davey, Patrick Ford, Darren Hicks, Bob Olin, Brian Walker, Lissie Lewis, Chuck Elam, Aaron Gregory Austin, Hollie Olson, Shania Sierra",Every 7 seconds in American a child is victimized by a bully. Adults who witness these attacks will only intervene 4% of the time. 11% of the time a friend will come to the victim's aid - and become a victim themselves.,4.3,115,,,,,,13.0
1157,tt0033099,Stagecoach War,Stagecoach War,1940,1940-07-12,"Action, Music, Romance",63,USA,English,Lesley Selander,"Norman Houston, Harry F. Olmsted",Harry Sherman Productions,"William Boyd, Russell Hayden, Julie Carter, Harvey Stephens, J. Farrell MacDonald, Britt Wood, Rad Robinson, Eddy Waller, Frank Lackteen, Jack Rockwell, Eddie Dean, The King's Men",Hoppy is busy chasing stagecoach bandits who sing as they rob.,6.6,132,,,,,5.0,
1158,tt8686074,Grandmother's Gold,Grandmother's Gold,2018,2018-07-10,Comedy,80,USA,English,Brian Jordan Alvarez,Brian Jordan Alvarez,,"Brian Jordan Alvarez, Stephanie Koenig, Pete Zias, Ken Kirby, Jonathan Ebeling, Michael Strassner, Tony Abatemarco, Edgar Blackmon, Brent Blair, Chris Eckert, Jimmy Fowlie, Loretta Fox, Will Hackney, Christine Ko, Graham Outerbridge",A brother and sister embark on a journey to retrieve an inheritance from their grandmother in the wake of economic collapse and impending apocalypse,7.1,136,$ 10000,,,,1.0,
1159,tt1104001,Tron: Legacy,Tron,2010,2010-12-29,"Action, Adventure, Sci-Fi",125,USA,English,Joseph Kosinski,"Edward Kitsis, Adam Horowitz",Walt Disney Pictures,"Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner, James Frain, Beau Garrett, Michael Sheen, Anis Cheurfa, Serinda Swan, Yaya DaCosta, Elizabeth Mathis, Yurij Kis, Conrad Coates, Daft Punk, Ron Selmour",The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,6.8,309135,$ 170000000,$ 172062763,$ 400062763,49.0,747.0,487.0
1160,tt0079406,I paraculissimi,King Frat,1979,1979-07-01,Comedy,85,USA,English,Ken Wiederhorn,Ron Kurz,,"John DiSanti, Charles Pitt, Roy Sekoff, Robert Small, Dan Chandler, Mike Grabow, Ray Mann, Suzina Volpina, Dan Fitzgerald, Tom Tully, Glenn Scherer, Lee Krug, Taryn Hagey, Teri Kelso, Karen Gold",Frat boys compete in a farting contest.,4.4,543,,,,,16.0,17.0
1161,tt0094764,Giochi di morte,The Blood of Heroes,1989,1989-12-07,"Action, Sci-Fi, Sport",90,"Australia, USA",English,David Webb Peoples,David Webb Peoples,Kings Road Entertainment,"Rutger Hauer, Delroy Lindo, Anna Katarina, Vincent D'Onofrio, Gandhi MacIntyre, Justin Monjo, Aaron Martin, Joan Chen, Casey Huang, Quang Dinh, John Doumtsis, John Biro, Brian Cawley, Gino Terranova, Cecilia Wong","In a future where most of mankind and technology is wiped out, six people travel from place to place playing a brutal form of football with a dog skull. They hope one day to play in the league in a city.",6.5,6225,AUD 10000000,$ 882290,$ 882290,,52.0,29.0
1162,tt0446676,Deal - Il Re del Poker,Deal,2008,2008-06-12,"Comedy, Drama, Thriller",85,USA,English,Gil Cates Jr.,"Gil Cates Jr., Marc Weinstock",Metro-Goldwyn-Mayer (MGM),"Burt Reynolds, Bret Harrison, Shannon Elizabeth, Maria Mason, Gary Grubbs, Caroline McKinley, Charles Durning, Brandon Ray Olive, Jennifer Tilly, Jon Eyez, J.D. Evermore, Mike Sexton, Vincent Van Patten, Phil Laak, Antonio Esfandiari","As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protégé is his toughest competition.",5.4,4313,$ 5000000,$ 61626,$ 85076,35.0,23.0,26.0
1163,tt0288324,The Year That Trembled,The Year That Trembled,2002,2002-03-22,"Drama, Romance, War",104,USA,English,Jay Craven,"Jay Craven, Hathalee Higgs",Evans Printing Co.,"Jonathan Brandis, Charlie Finn, Jay R. Ferguson, Meredith Monroe, Matt Salinger, Erik Jensen, Sascha Stanton Craven, Marin Hinkle, Fred Willard, Sean Nelson, T.J. Hellmuth, Jay Michael Ferguson, Jonathan M. Woodward, Henry Gibson, Martin Mull",The Year That Trembled is a 1970 coming-of-age story set in the shadow of Kent State that focuses on a group of young characters facing the Vietnam Draft Lottery.,4.8,182,,,,34.0,12.0,3.0
1164,tt0406650,Kidnapped - Il rapimento,The Chumscrubber,2005,2006-10-05,"Comedy, Drama",108,"USA, Germany",English,Arie Posin,"Arie Posin, Zac Stanford",El Camino Pictures,"Jamie Bell, Camilla Belle, Justin Chatwin, Glenn Close, Kathi Copeland, Rory Culkin, Thomas Curtis, Tim DeKay, David Ellison, William Fichtner, Ralph Fiennes, Richard Gleason, Caroline Goodall, John Heard, Susan Hegarty",A darkly satiric story about life crumbling in the midst of a seemingly idyllic suburbia.,6.9,17859,$ 6800000,$ 52597,$ 351401,41.0,137.0,75.0
1165,tt0054084,Merletto di mezzanotte,Midnight Lace,1960,1960-11-25,"Drama, Mystery, Thriller",103,USA,English,David Miller,"Ivan Goff, Ben Roberts",Arwin Productions,"Doris Day, Rex Harrison, John Gavin, Myrna Loy, Roddy McDowall, Herbert Marshall, Natasha Parry, Hermione Baddeley, John Williams, Richard Ney, Anthony Dawson, Rhys Williams, Richard Lupino, Hayden Rorke, Doris Lloyd","In London, a recently wed American woman's sanity comes into question after she claims to be the victim of a threatening stalker.",6.8,4425,,$ 7400000,,,81.0,36.0
1166,tt5805768,Abe,Abe,2019,2020-04-17,"Comedy, Drama",85,"USA, Brazil",English,Fernando Grostein Andrade,"Fernando Grostein Andrade, Lameece Issaq",Gullane,"Noah Schnapp, Seu Jorge, Dagmara Dominczyk, Arian Moayed, Mark Margolis, Tom Mardirosian, Salem Murphy, Daniel Oreskes, Gero Camilo, Victor Mendes, Ildi Silva, Devin Henry, Steve Routman, Josh Elliott Pickel, Alexander Hodge","Abe is a 12-year-old boy from Brooklyn who cooks to unite his half Israeli and half Palestinian family, but everything goes wrong.",6.2,722,,,$ 28657,62.0,16.0,31.0
1167,tt0066870,Provaci ancora mamma,Bunny O'Hare,1971,1971-10-18,Comedy,91,USA,"English, Spanish",Gerd Oswald,"Stanley Z. Cherry, Coslough Johnson",American International Pictures (AIP),"Bette Davis, Ernest Borgnine, Jack Cassidy, Joan Delaney, Jay Robinson, John Astin, Reva Rose, Robert Foulk, Brayden Linden, Karen Mae Johnson, Francis R. Cody, Darra Lyn Tobin, Hank Whickham, J. Rob Jordan, Herb Marlis","Bunny is a penniless widow who blackmails a robber into teaching her the trade. Soon the pair starts a successful crime spree, and the cops aren't turning a blind eye.",6.0,923,$ 900000,,,,21.0,13.0
1168,tt0078504,I'm magic,The Wiz,1978,1978-10-24,"Adventure, Family, Fantasy",134,USA,English,Sidney Lumet,"L. Frank Baum, William F. Brown",Universal Pictures,"Diana Ross, Michael Jackson, Nipsey Russell, Ted Ross, Mabel King, Theresa Merritt, Thelma Carpenter, Lena Horne, Richard Pryor, Stanley Greene, Clyde J. Barrett, Derrick Bell, Roderick-Spencer Sibert, Kashka Banjoko, Ronald 'Smokey' Stevens","An adaptation of ""The Wizard of Oz"" that tries to capture the essence of the African-American experience.",5.4,13517,$ 24000000,$ 21049053,$ 21049053,53.0,160.0,38.0
1169,tt0031068,Back Door to Heaven,Back Door to Heaven,1939,1939-12-04,"Crime, Drama",85,USA,English,William K. Howard,"William K. Howard, John Bright",Vernon Steele Productions,"Jimmy Lydon, Anita Magee, Raymond Roe, William Redfield, Kenneth LeRoy, David Johnson, Kent Smith, William Harrigan, Jane Seymour, Aline MacMahon, Alfred Webster, Robert Vivian, Robert Wildhack, Hugh Cameron, Wallace Ford","The life of a young slum kid, who starts out stealing small things in order to fit in with the ""crowd"", winds up in reform school, and eventually spends much of his life in prison. Upon his...",6.0,126,,,,,6.0,6.0
1170,tt7349896,Inherit the Viper,Inherit the Viper,2019,2019-09-28,"Crime, Drama, Thriller",90,USA,English,Anthony Jerjen,Andrew Crabtree,Barry Films,"Tara Buck, Margarita Levieva, Lobo Sebastian, Garrett Kruithof, Josh Hartnett, Sean Maurer, Owen Teague, Valorie Curry, Chandler Riggs, Bruce Dern, Brad William Henke, Geoffrey Huntington Howard, Dash Mihok, Jared Bankens, Gabriel 'G-Rod' Rodriguez","Crime thriller about three siblings in Appalachia getting by as local opioid dealers, trying not to get caught in the spiral of violence that comes with the territory.",5.1,778,,,,39.0,19.0,16.0
1171,tt1570989,Tiny Furniture,Tiny Furniture,2010,2012-03-30,"Comedy, Drama, Romance",98,USA,English,Lena Dunham,Lena Dunham,IFC Films,"Lena Dunham, Laurie Simmons, Grace Dunham, Rachel Howe, Merritt Wever, Amy Seimetz, Alex Karpovsky, Jemima Kirke, Garland Hunter, Isen Ritchie, Sarah Sophie Flicker, David Call, Jody Lee Lipes, Charlotte Istel, Peter Rosenblum",About a recent college grad who returns home while she tries to figure out what to do with her life.,6.2,13778,$ 65000,$ 391674,$ 416498,72.0,42.0,115.0
1172,tt2752772,Sinister 2,Sinister 2,2015,2015-09-03,"Horror, Mystery, Thriller",97,"USA, UK, Canada",English,Ciarán Foy,"Scott Derrickson, C. Robert Cargill",Entertainment One,"James Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan, Lea Coco, Tate Ellington, John Beasley, Lucas Jade Zumann, Jaden Klein, Laila Haley, Caden Marshall Fritz, Olivia Rainey, Nicholas King, Michael B. Woods, Tory O. Davis",A young mother and her twin sons move into a rural house that's marked for death.,5.3,46909,$ 10000000,$ 27740955,$ 53329150,32.0,189.0,213.0
1173,tt0052696,La città della paura,City of Fear,1959,1961-09-27,"Crime, Drama, Thriller",81,USA,English,Irving Lerner,"Steven Ritch, Robert Dillon",Orbit Productions,"Vince Edwards, Lyle Talbot, John Archer, Steven Ritch, Patricia Blair, Kelly Thordsen, Joseph Mell, Sherwood Price, Kathie Browne",A vicious killer escapes from San Quentin with a cannister of what he believes to be heroin but is actually a radioactive substance that threatens all Los Angeles.,6.4,822,,,,,26.0,12.0
1174,tt1153053,Amore al curry,Today's Special,2009,2009-10-16,Comedy,99,USA,English,David Kaplan,"Aasif Mandvi, Jonathan Bines",Inimitable Pictures,"Jess Weixler, Dean Winters, Kevin Corrigan, Aarti Mann, Aasif Mandvi, Amir Arison, Naseeruddin Shah, Ajay Naidu, Kevin Breznahan, Angela Lewis, Chloe Brooks, Ranjit Chowdhry, Madhur Jaffrey, Kumar Pallana, Harish Patel","In this super-feel-good foodie comedy, young Manhattan chef Samir rediscovers his heritage and his passion for life through the enchanting art of cooking Indian food.",6.6,6239,,$ 317831,$ 317831,57.0,22.0,18.0
1175,tt0092210,The Whoopee Boys - giuggioloni e porcelloni,The Whoopee Boys,1986,1986-08-22,"Comedy, Romance",88,USA,English,John Byrum,"Steve Zacharias, Jeff Buhai",Paramount Pictures,"Michael O'Keefe, Paul Rodriguez, Denholm Elliott, Carole Shelley, Andy Bumatai, Eddie Deezen, Marsha Warfield, Elizabeth Arlen, Karen A. Smythe, Joe Spinell, Robert Gwaltney, Lucinda Jenney, Dan O'Herlihy, Stephen Davies, Taylor Negron",Two obnoxious and dim-witted misfits attempt to save a school for needy children by attempting to sneak into the wealthy high society of Palm Beach to get the money needed for their cause.,6.1,725,,$ 444746,,,19.0,5.0
1176,tt1379712,Alcatraz Prison Escape: Deathbed Confession,Alcatraz Prison Escape: Deathbed Confession,2015,2015-03-15,"Action, Crime",93,USA,English,John Edward Lee,"John Edward Lee, Daniel Zirilli",Pop Art Film Factory,"Danny Trejo, Ed O'Ross, Shelby Deekins, Mike Earp, Richard Gross, Michael Harding, J. Andrew Lee, Jeph Rants, Arthur D. Roderick, Tishuan Scott, Chris Weiss, Big Jim Willis, Daniel Day Willis, Daniel Zirilli","The true story, based on a Deathbed Confession, about what really happened to Frank Morris and the Anglin brothers who escaped from Alcatraz Prison in 1962. They made it- but what happened next is shocking. Investigated by the US Marshals.",5.3,151,,,,,5.0,
1177,tt0828103,Taking Chances - Due cuori e un casinò,Taking Chances,2009,2009-11-01,Comedy,99,USA,English,Talmage Cooley,Annie Nocenti,Two Roads Entertainment,"Justin Long, Emmanuelle Chriqui, Rob Corddry, Keir O'Donnell, Missi Pyle, David Jensen, Jimmi Simpson, Nick Offerman, Brian Howe, Phil Reeves, Robert Beltran, Kimberly Guerrero, Martin Beck, Stephanie Ellis Bratton, Kendrick Cross","A troubled town is having an Indian casino built on a historic battlefield. Chase, working at the town museum, opposes it. He meets the cute Lucy. They start a petition against the casino.",4.5,1297,,,,,3.0,6.0
1178,tt1924435,Bastardi in divisa,Let's Be Cops,2014,2014-09-25,"Action, Comedy, Crime",104,USA,"English, Spanish",Luke Greenfield,"Luke Greenfield, Nicholas Thomas",Genre Films,"Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev, James D'Arcy, Keegan-Michael Key, Andy Garcia, Jonathan Lajoie, Tom Mardirosian, Natasha Leggero, Rebecca Koon, Joshua Ormond, L. Warren Young, Nelson Bonilla, Brian Oerly","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",6.4,125969,$ 17000000,$ 82390774,$ 138224951,30.0,177.0,135.0
1179,tt0044403,Perdonami se mi ami,Because of You,1952,1952-12-04,"Drama, Film-Noir, Romance",95,USA,English,Joseph Pevney,"Ketti Frings, Thelma Robinson",Universal International Pictures (UI),"Loretta Young, Jeff Chandler, Alex Nicol, Frances Dee, Alexander Scourby, Lynne Roberts, Gayle Reed, Mae Clarke, Billy Wayne, Morris Ankrum, Helen Wallace, Harry Mendoza, Vici Raaf, Betty Reilly, Douglas Bank",A female ex-con falls in love and hesitates to reveal her past.,6.7,173,,,,,5.0,2.0
1180,tt0089208,Voglia di ballare,Girls Just Want to Have Fun,1985,1985-04-12,"Comedy, Music, Romance",90,USA,English,Alan Metter,Amy Spies,New World Pictures,"Biff Yeager, Kristi Somers, Richard Blade, Ian Michael Giatti, Shannen Doherty, Sarah Jessica Parker, Lee Montgomery, Helen Hunt, Morgan Woodward, Ed Lauter, Jonathan Silverman, Holly Gagnier, Margaret Howell, Terence McGovern, Lee Arnone","Janey is new in town and soon meets Lynne, who shares her passion for dancing in general and ""Dance TV"" in particular.",6.0,9647,,$ 6326051,$ 6326051,56.0,68.0,33.0
1181,tt0105159,La forza del singolo,The Power of One,1992,1992-03-27,"Drama, Sport",127,"Australia, France, USA",English,John G. Avildsen,"Bryce Courtenay, Robert Mark Kamen",Alcor Films,"Nomadlozi Kubheka, Agatha Hurle, Nigel Ivy, Tracy Brooks Swope, Brendan Deary, Winston Mangwarara, Guy Witcher, Tonderai Masenda, Cecil Zilla Mamanzi, John Turner, Robbie Bulloch, Gordon Arnell, Jeremiah Mnisi, Armin Mueller-Stahl, Paul Tingay","An English boy, living in Africa during World War II, through his boxing prowess, becomes a symbol of hope, in a time of war.",7.2,9091,,$ 2827107,$ 2827107,40.0,79.0,11.0
1182,tt0056057,Furto su misura,The Happy Thieves,1961,1962-01-01,"Comedy, Crime, Drama",88,USA,"English, Spanish",George Marshall,"John Gay, Richard Condon",Hillworth Productions A.G.,"Rita Hayworth, Rex Harrison, Joseph Wiseman, Alida Valli, Grégoire Aslan, Virgilio Teixeira, Peter Illing, Britt Ekland, George Rigaud, Gérard Tichy","A suave art thief romances a wealthy duchess, only to enable him to steal a priceless painting from her collection. Complications ensue.",5.4,424,,,,,10.0,
1183,tt0389860,Cambia la tua vita con un click,Click,2006,2006-09-29,"Comedy, Drama, Fantasy",107,USA,"English, Portuguese, Japanese",Frank Coraci,"Steve Koren, Mark O'Keefe",Columbia Pictures,"Adam Sandler, Kate Beckinsale, Christopher Walken, David Hasselhoff, Henry Winkler, Julie Kavner, Sean Astin, Joseph Castanon, Jonah Hill, Jake Hoffman, Tatum McCann, Lorraine Nicholson, Katie Cassidy, Cameron Monaghan, Jennifer Coolidge",A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,6.4,300363,$ 82500000,$ 137355633,$ 240685326,45.0,783.0,181.0
1184,tt0479974,Passage to Zarahemla,Passage to Zarahemla,2007,2007-10-15,"Adventure, Fantasy",90,USA,English,Chris Heimerdinger,Chris Heimerdinger,Candlelight Media Group,"Summer Naomi Smart, Moronai Kanekoa, Brian Kary, D.L. Walker, Sila Agavale, Jose Bacio, Jan Broberg, Bryce Chamberlain, Chris Heimerdinger, Spencer King, Chris Laird, Jenny Latimer, Bruce Newbold, Seth Packard, Alex Petrovitch","Two teens from L.A. make their way to Utah to hide with distant Mormon relatives from their troubled pasts. An earthquake opens up a time rift, drawing them and their pursuers into an ancient mesoamerican war.",5.1,248,,$ 292102,$ 292102,,5.0,2.0
1185,tt0429173,The Tenants,The Tenants,2005,2005-04-01,"Crime, Drama, Romance",93,"USA, Germany",English,Danny Green,"David Diamond, Danny Green",Equity Pictures Medienfonds GmbH & Co. KG II,"Dylan McDermott, Snoop Dogg, Rose Byrne, Seymour Cassel, Niki J. Crawford, Aldis Hodge, Gene Gilbert, Linda Lawson, Stephen Jared, Laz Alonso, Christopher May, Karimah Westbrook, Lamont Bentley, Carla Glover, Bryant Pearson","In an abandoned tenement, an African-American militant writer and a Jewish novelist develop a friendship while struggling to complete their novels, but inner tension rises between the two.",5.2,977,$ 2000000,$ 2010,$ 2010,46.0,15.0,16.0
1186,tt0090756,Velluto blu,Blue Velvet,1986,1986-10-23,"Drama, Mystery, Thriller",120,USA,English,David Lynch,David Lynch,De Laurentiis Entertainment Group (DEG),"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper, Laura Dern, Hope Lange, Dean Stockwell, George Dickerson, Priscilla Pointer, Frances Bay, Jack Harvey, Ken Stovitz, Brad Dourif, Jack Nance, J. Michael Hunter, Dick Green","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",7.7,176459,$ 6000000,$ 8551228,$ 8617408,76.0,755.0,227.0
1187,tt6598072,The Ranger,The Ranger,2018,2018-08-17,Horror,77,USA,English,Jenn Wexler,"Giaco Furino, Jenn Wexler",Hood River Entertainment,"Chloë Levine, Jeremy Holm, Granit Lahu, Jeremy Pope, Bubba Weiler, Amanda Grace Benitez, Jeté Laurence, Larry Fessenden, Clay McLeod Chapman, Jim Johnson, Nicholas Tucci, Hugues Barbier, Elizabeth D'Ambrosio, Dixie Dellamorto, Ben Duff","Teen punks, on the run from the cops and hiding out in the woods, come up against the local authority - an unhinged park ranger with an axe to grind.",5.1,1784,,,,54.0,37.0,65.0
1188,tt0307351,Prey for Rock & Roll,Prey for Rock & Roll,2003,2004-06-04,"Drama, Music",104,USA,English,Alex Steyermark,"Cheri Lovedog, Robin Shushan",Prey LLC,"Gina Gershon, Drea de Matteo, Lori Petty, Shelly Cole, Marc Blucas, Ivan Martin, Eddie Driscoll, Ashley Eckstein, Shakara Ledard, Texas Terri, Sandra Seacat, Nancy M. Pimental, Greg Rikaart, Francois Harold, Joannah Portman","Prey For Rock & Roll is the story of Jacki and her all-girl rock and roll band, Clam Dandy, who are trying to make it in the LA club scene of the late 1980s. After ten years of being ...",6.2,1891,,$ 58040,$ 86277,48.0,39.0,29.0
1189,tt0045784,Forte T,Fort Ti,1953,1953-05-01,"Adventure, War, Western",73,USA,English,William Castle,"Robert E. Kent, Robert E. Kent",Sam Katzman Productions,"George Montgomery, Joan Vohs, Irving Bacon, James Seay, Ben Astar, Phyllis Fowler, Howard Petrie, Cicely Browne","Set against the backdrop of the French and Indian war in colonial America, the British soldiers attempt to route the French Army from Fort Ticonderoga.",5.2,168,,,,,8.0,3.0
1190,tt0205461,Thomas and the Magic Railroad,Thomas and the Magic Railroad,2000,2000-07-14,"Adventure, Comedy, Drama",85,"UK, USA, Isle Of Man",English,Britt Allcroft,"Britt Allcroft, Britt Allcroft",Gullane Pictures,"Alec Baldwin, Cody McMains, Russell Means, Peter Fonda, Jared Wall, Laura Bower, Didi Conn, Mara Wilson, Lori Hallier, Michael E. Rodgers, Edward Glen, Neil Crone, Colm Feore, Linda Ballantyne, Kevin Frank",Thomas the Tank Engine's feature film debut follows Thomas and Mr. Conductor (,4.1,3660,$ 19000000,$ 15933506,$ 19748009,19.0,128.0,41.0
1191,tt0146882,Alta fedeltà,High Fidelity,2000,2000-07-07,"Comedy, Drama, Music",113,"UK, USA","English, Danish",Stephen Frears,"Nick Hornby, D.V. DeVincentis",Touchstone Pictures,"John Cusack, Iben Hjejle, Todd Louiso, Jack Black, Lisa Bonet, Catherine Zeta-Jones, Joan Cusack, Tim Robbins, Chris Rehmann, Ben Carr, Lili Taylor, Joelle Carter, Natasha Gregson Wagner, Shannon Stillo, Drake Bell","Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.",7.5,165533,$ 30000000,$ 27287137,$ 47126295,79.0,628.0,183.0
1192,tt0454879,Journey to the End of the Night,Journey to the End of the Night,2006,2007-01-09,"Crime, Drama, Thriller",88,"USA, Germany, Brazil","English, Portuguese, Yoruba",Eric Eason,Eric Eason,Millennium Films,"Brendan Fraser, Yasiin Bey, Scott Glenn, Catalina Sandino Moreno, Alice Braga, Matheus Nachtergaele, Ruy Polanah, Gilson Adalberto Gomes, Luke Denis Nolan, Milhem Cortaz, Antonio Pinto, Ana Paula Demambro, Marcio Garcia, Ingrid Costa Silva, Cristina Sverzuti",The tale of a son and his father separately plotting to escape the desolation of their lives in the lurid underworld of Brazil's sex industry.,5.8,2443,$ 6200000,,$ 49172,,26.0,17.0
